T: Index	pval	qval	log2fc	mean	zero_mean	zero_variance
Q96RR4	0.6503356462765546	0.876549993928968	-0.0012558652812989697	21.11967506344327	False	False
O14936	0.5819457576143869	0.8467305195792496	0.0008396141535366461	23.645300011065945	False	False
Q5VT25	0.3709951291986455	0.7292457672863902	-0.002600746641535012	20.841812576876904	False	False
Q9Y5S2	0.08478185088871501	0.4951860317393974	-0.00251527487764046	23.668137510884506	False	False
Q15131	0.7734478576752256	0.9211802635832087	-0.002805160157032169	18.462325402249103	False	False
P24941	0.1420140781222893	0.5615440467289535	0.003170112640513241	22.584875022960034	False	False
Q00526	0.7353047418503158	0.910824419732841	0.002907024704543184	18.863350303673624	False	False
P11802	0.3744072373142193	0.730426124637563	0.0028395732149993132	23.637737510959646	False	False
Q00535	0.26172886817254404	0.6557201040576743	-0.005455010993419444	22.520587523980602	False	False
Q00534	0.06263388459568799	0.46797922545020953	-0.004899783922484072	22.379775026483827	False	False
P50613	0.46851607261926426	0.788828081450802	0.00249345956519418	22.18028753040025	False	False
P49336	0.38924541341029933	0.743483002462237	0.002799030988353518	20.40553760411715	False	False
P50750	0.5283876322605697	0.8213502793279026	0.0019064179232964724	22.33811252720523	False	False
O76039	0.9977534553030282	1.0	-9.110867925807812e-06	20.057487632357713	False	False
O14757	0.4735525313124984	0.7904495350862641	0.002367425506867304	20.191337620471998	False	False
O96017	0.41440251215997015	0.7586032759403762	-0.00348289063640433	21.428225051119874	False	False
O15111	0.7498003234564334	0.9136926247799156	-0.0007436687174887332	21.325362554940366	False	False
O14578	0.12872732720930963	0.548401423761607	0.0028253945044951793	23.065125016439183	False	False
P49759	0.11352841296664724	0.529239919222891	0.008911837591679527	20.05045013313321	False	False
P49760	0.12151761377280672	0.5387227484747865	0.007650119960378551	19.08487526008803	False	False
P49761	0.16546003952515173	0.5830622135292609	-0.0033162167437737673	20.51941259604614	False	False
Q9HAZ1	0.18128322929425883	0.5982678261021482	0.01753543332846555	18.18328799047988	False	False
P41240	0.4088401670510232	0.7566186633370455	0.0012886395288617158	22.84135001918731	False	False
P48729	0.6679881332451617	0.8861405243065243	-0.0004749627053968618	23.286475013885564	False	False
P48730	0.32632134631687193	0.6967120971033088	0.0136191281914255	19.471412700561906	False	False
P49674	0.7151018438600285	0.9030798697072886	-0.0011278256280307898	21.769562540420303	False	False
Q9HCP0	0.014308272357555751	0.3642877650677399	0.007905221473717758	18.885800298163883	False	False
Q9Y6M4	0.9845270781600395	0.9966799516254713	-0.00013275237209600966	21.300175056215416	False	False
P68400	0.0016882995698608402	0.2926508246939777	0.0030658842785280228	24.902600004585803	False	False
P19784	0.6160124764282324	0.8631331164509936	-0.0012125587236237667	23.73786251030843	False	False
P53355	0.7858809218103909	0.9259624154261404	0.0007088804384995859	21.642012544135184	False	False
O43293	0.15893188203716122	0.5789271551968437	0.006376218970077344	20.791400079672435	False	False
Q08345	0.7789812073798491	0.9243809894408829	0.001835582592319566	20.490625098252643	False	False
Q13627	0.31779937118061913	0.6898787014763019	0.004633715414853127	21.092925064714088	False	False
O00418	0.8632449020457859	0.9558579901904191	-0.0006015875020608159	22.029825033809097	False	False
P00533	0.07432939921436	0.4770204786023629	0.006706650556411445	24.342150006859278	False	False
Q9BQI3	0.25406049598417013	0.6533949205443	-0.004747656975787919	19.40357520830569	False	False
P19525	0.9253097676304712	0.9792013221109748	0.0002377666495101634	24.352175006668336	False	False
Q9NZJ5	0.9439974716156406	0.9853418454955345	0.0004065021146710156	18.313725443930778	False	False
Q9P2K8	0.14222695997907162	0.5615440467289535	-0.003954998311564548	19.730150165998495	False	False
P29317	0.011836757468278048	0.34580244947659194	0.005824592493993705	23.416925012939345	False	False
P29323	0.3446140397501292	0.7102542543973357	-0.0034631256355613146	20.28728761292308	False	False
P54760	0.6998533851992896	0.8983762086209125	0.0011510465998759434	22.178625030353565	False	False
P04626	0.7814052754931659	0.9243809894408829	-0.001151270719225353	22.362012526833695	False	False
P21860	0.14196497974144265	0.5615440467289535	-0.010220081431180857	18.775962823085518	False	False
O75460	0.29854766079054795	0.6770625531470256	-0.011890434763236306	15.349753483425987	False	False
Q14296	0.10302915996854228	0.5160479816287757	0.007577336571240295	19.63006267809529	False	False
P16591	0.7673273640984277	0.9189519974573105	0.0012585816499303376	19.099212757342805	False	False
P11362	0.1917290106225744	0.6039960086571438	-0.009620924328094216	16.731938828352092	False	False
P21802	0.5594035073314414	0.8385567663126714	0.009471864123887105	17.40753833840037	False	False
P22455	0.8626994437533438	0.9558579901904191	-0.0007482783877566407	19.523137691939464	False	False
P42685	0.11534030477833837	0.5316151708035335	0.011234647426638005	19.3641877144132	False	False
O14976	0.4527628952733352	0.7803848324925997	0.0017519767118610694	21.863625037776295	False	False
P34947	0.0891518497097867	0.49988770555589573	0.014290084900516585	17.716575672870476	False	False
P43250	0.9978706301698094	1.0	1.8173568313189816e-05	20.11072512782792	False	False
P49840	0.26992300862873164	0.6586420002003982	-0.004425476162023328	23.864762509539023	False	False
P49841	0.9340626095763573	0.981844794267051	-0.00016085410561401337	21.286050056455828	False	False
Q9UJY1	0.6800315074871623	0.8932674232921728	0.0032391237932330986	20.880125075350158	False	False
P08069	0.08318540047281851	0.4932486081940448	0.0037418143431920676	21.675525043072316	False	False
O14920	0.8961703819137306	0.9698262643031186	-0.000931141194044956	21.77225004044628	False	False
Q13418	0.11810588131015247	0.5343563133267665	0.004668251430031385	23.892600009217503	False	False
P06213	0.7098439123583971	0.9025768511852945	-0.0007872352234504259	20.584912591914996	False	False
P51617	0.7661447017243352	0.9187311727176515	-0.0013953244613607587	21.724100041679684	False	False
Q9NWZ3	0.008733733010906854	0.33132761705382574	-0.006943217143208416	20.56251259328999	False	False
P23458	0.8161298050200005	0.9378204653631802	-0.0007979325518786745	20.200450119935567	False	False
Q8IVT5	0.07766432320018761	0.4845778722686078	-0.009938226120738917	21.098750064480406	False	False
O95835	0.6473874580369485	0.8755539759339215	0.0074430703837819415	18.613312867493804	False	False
P53667	0.4227695284250135	0.763229155337443	-0.0036322415740790625	19.14390024961207	False	False
P53671	0.9700095351878878	0.9920843790347862	0.00027820379959064666	17.77027564861847	False	False
Q8IWU2	0.15042068544915657	0.5708589512079661	-0.006791913912094604	21.049162566545938	False	False
Q5S007	0.26585159250095	0.6586420002003982	0.026281288228130893	14.004558930497838	False	False
P07948	0.6519353499816649	0.8769194315627862	0.0009206500791599624	22.598512522733053	False	False
Q02750	0.046109930386065916	0.4328481430114284	0.006025630472389408	24.135637507816377	False	False
P36507	0.5206004199775401	0.8189403622892001	0.0006038344526716566	24.88107500466823	False	False
P46734	0.4607470429353091	0.7842113922604548	-0.003466572624603375	22.946462517879198	False	False
P45985	0.26063159984396705	0.6553901306436688	-0.0038586774882540943	22.876512518776742	False	False
Q13163	0.4373266365189864	0.7725540706127753	0.010682761110098415	18.3621004352402	False	False
P52564	0.014116249561600123	0.3629245956141246	0.007518238531742853	21.511150048296535	False	False
O14733	0.1278824021104015	0.5467020478860213	-0.00438593338692334	22.994925017244736	False	False
Q13233	0.7147432660131433	0.9030798697072886	-0.0018572363536595098	20.120975126924634	False	False
Q9Y2U5	0.957326074277127	0.9874344383617378	-0.0001337551141778156	20.78096258022582	False	False
Q9Y6R4	0.1638888941969587	0.5820255001852532	-0.0036546964363453126	19.536625189866093	False	False
Q99683	0.903379752815048	0.9706324149636163	-0.0022386986750897405	19.415200210865706	False	False
O95382	0.20368712669570177	0.614715282113655	-0.011204448193218383	16.17902695517791	False	False
O43318	0.41562027090755566	0.7590322678470846	0.0011943339630725001	21.10908756383938	False	False
Q12851	0.9257550009070922	0.9792013221109748	0.0006938471728224205	18.75613782773373	False	False
Q8IVH8	0.20284165826181785	0.6135673307496676	0.004706614081291779	20.21847511845295	False	False
O95819	0.846150163116129	0.9506309283143102	0.000628827764872357	20.924800072444345	False	False
Q9Y4K4	0.5822814663158774	0.8467305195792496	0.0011450493684464279	21.127112562964093	False	False
P28482	0.06385787425435488	0.46847097435387874	0.0028833754828097445	24.610000005565674	False	False
P53778	1.0	1.0	0.0	17.08450103823314	False	True
Q16539	0.2102623780262028	0.6177449231117632	-0.003198915152343802	23.559475011453827	False	False
P27361	0.9576610028308509	0.9874344383617378	0.00012307498888027368	22.975525017509746	False	False
Q16659	0.5344877692627708	0.8249179955295869	-0.01825159090153084	13.578512089371246	False	False
Q13164	0.06879756417091712	0.4705579356425476	0.01911732373077794	18.071888026865206	False	False
P45983	0.46848398929312696	0.788828081450802	0.0036417884350882046	19.195575240626273	False	False
P45984	0.12532114888390392	0.5422132266070981	-0.005872968168981618	22.125112531609858	False	False
P49137	0.5123111958490985	0.8158752317082201	-0.003064567809442416	22.954750017793806	False	False
Q16644	0.06788081268491347	0.46883867655057604	0.006275932517136579	20.921050072776815	False	False
Q8IW41	0.7431194981808856	0.9122152291236926	0.0010448940411314559	23.290075014238404	False	False
Q9P0L2	0.16477906988007926	0.5825750851575294	-0.008596007258177468	19.24288773351772	False	False
Q7KZI7	0.49438540878619663	0.8023126172471282	0.0014605927659885813	23.366450013067528	False	False
P27448	0.17419039016416057	0.5912707431299534	0.004250372364365974	19.967987640775085	False	False
Q6P0Q8	0.1684980689804543	0.5855461449381523	0.008316582080570309	18.717287835638377	False	False
O60307	0.2653329610647089	0.6586420002003982	0.014039572938237354	17.571375747329412	False	False
Q96GX5	0.6758241606758588	0.8911282155523081	-0.002145505652800561	19.227825235583012	False	False
Q14680	0.006237013578255092	0.32506720122237576	0.014455614412916885	19.77632516122336	False	False
P08581	0.8572090452228597	0.9531951280471923	0.000416384173917266	24.023600008468502	False	False
Q8N4C8	0.04132944703156583	0.423755552107621	-0.0159063416695946	15.429765782207067	False	False
Q9BUB5	0.21406140237638127	0.6206033180162671	0.005185935959627154	18.15196299591096	False	False
Q9HBH9	0.6920466399531109	0.896456741983171	0.008370846594767077	13.414926066549754	False	False
Q8NB16	0.9979215705027206	1.0	5.201393595848234e-06	22.189350030208917	False	False
Q04912	0.03203189621913459	0.4012170358542697	0.00750008710744212	20.327437609881677	False	False
Q15746	0.18837600860733317	0.602764491555589	0.004090602546227344	21.77781254014002	False	False
Q96PY6	0.2764517098260879	0.6618941210958087	-0.01345231594233013	17.452838312737676	False	False
P51955	0.57440929700114	0.8451201135440949	-0.010409492525854127	16.216639419421043	False	False
P51956	0.00427024383360716	0.31671125966330255	0.016200394457239566	18.034963039022216	False	False
P51957	0.628971797425228	0.8679223479407997	0.0011298939615580121	19.648250175638083	False	False
Q9HC98	0.09760941520687763	0.5098930806808512	-0.004575360520270251	18.02276304189005	False	False
Q8TDX7	0.4291429067780412	0.7674127011578977	-0.0031729460021137483	22.02198753395464	False	False
Q8TD19	0.008479583867316655	0.33132761705382574	-0.004886060450112492	22.44856252525041	False	False
Q9UHY1	0.6100597394680358	0.8593795884746758	-0.00312714574815474	22.71358752104862	False	False
Q9NSY0	0.20323924610073685	0.6142595235195968	-0.006931248573966799	18.929725289646377	False	False
Q16288	0.9876548940855512	0.9974069216090521	0.00015820063966793098	18.056738034941986	False	False
Q9H093	0.324954931470354	0.694424237114729	0.019392234522065878	17.683475702922877	False	False
O95747	0.9015216563203019	0.9706324149636163	-0.0005042590681778382	23.53562501175871	False	False
Q13153	0.04668435158183062	0.43396721188743953	-0.0085106133537217	21.116487563601687	False	False
Q13177	0.8488654349757251	0.9516915876513318	0.0002691159917502816	23.373925013322516	False	False
O96013	0.39701723836687147	0.7486610780632433	0.002228056877282784	23.306325013930348	False	False
Q96RG2	0.4042151870326583	0.7544412235675894	-0.006336102777983189	18.95048778651915	False	False
Q96KB5	0.2945501473722705	0.6737194803832212	0.0034316533246213136	24.47223750628531	False	False
Q15118	0.43463780548477216	0.7710386804334408	-0.011417960506224461	18.60780036945895	False	False
Q15119	0.04879313794460371	0.4404666604245926	-0.014696799623635083	18.208587978924463	False	False
Q15120	0.445878827752467	0.7770704434541702	-0.004448894381507233	20.067475131655044	False	False
Q16654	0.34654375006784194	0.7119386204387205	-0.008830591763298356	16.876788707050416	False	False
O15530	0.5419341454271123	0.8285450762232045	-0.001242730870889594	21.613762544889354	False	False
P15735	0.07762518498707001	0.4845778722686078	0.003550895388531983	20.74887508183325	False	False
Q99570	0.5566406295761057	0.8374934174892765	0.0006917152772390249	21.150037561989357	False	False
Q99640	0.6986708180341582	0.8979976031339847	0.0014273865909199934	20.68198758584123	False	False
Q16512	0.8389336073611329	0.9475728971485259	0.0008019308116203238	21.90167503694429	False	False
Q16513	0.9055987426393368	0.9716108259492187	-0.00014129204423681815	21.57841254617877	False	False
P53350	0.4898391773078422	0.7993874214277256	0.0032946214026451284	21.667350043440376	False	False
Q13131	0.34861290264144107	0.7135254543567663	-0.0028481271981302477	22.694225021246666	False	False
P54646	0.4455982019834942	0.7770704434541702	-0.010132877430318349	17.719050678410937	False	False
P17612	0.7363939789172855	0.910824419732841	-0.0017554430389798538	23.09570001607744	False	False
P22694	0.9482281062240344	0.9856454825305142	0.0002214471017334716	22.107487531939505	False	False
P17252	0.23268806939275144	0.6377375566015777	0.0030146633474087718	23.359800013660234	False	False
Q05655	0.9555529135062173	0.987074885370015	0.0001458217035473178	21.700137542390088	False	False
P41743	0.768344839515669	0.9192473464407704	-0.0005326108733372657	22.643875021985508	False	False
Q04759	0.26899383478364275	0.6586420002003982	0.004646270143020875	18.292037950232462	False	False
Q05513	0.3762460908724437	0.7319827288243921	0.004963470052336026	18.932225289054095	False	False
Q15139	0.4045881314832039	0.7549730683179403	-0.0022833783673471874	21.102987564058875	False	False
Q9BZL6	0.5367169806314853	0.8253155013003133	0.0017653068980122404	21.638612544285394	False	False
O94806	0.8304595391682205	0.9447550843361617	0.0016164157203212009	16.78185128506187	False	False
P78527	0.19337526554351153	0.6061964846047968	-0.0013885228588613099	26.09690000201214	False	False
P51817	0.0021563171030353867	0.2926508246939777	-0.016214556434283368	20.147312624547993	False	False
Q13523	0.021723499287970655	0.3822386290248612	0.00922115229150708	22.68016252150908	False	False
Q05397	0.2014773371082834	0.6135673307496676	0.0030734012913846065	22.90095001840004	False	False
Q14289	0.5040679480895749	0.8105140544618726	-0.0016922120526280306	18.867000301929746	False	False
Q13308	0.056724552930112464	0.45528219283476606	-0.021926882827611134	16.657901410881504	False	False
Q7Z7A4	0.04490480793078201	0.432416668963086	-0.007846845711785911	19.25267523138183	False	False
P04049	0.9988749492363234	1.0	7.279066926390846e-06	22.462437525071795	False	False
Q9BRS2	0.1664289830393481	0.583236299503273	-0.004738093656364646	20.753550081631268	False	False
Q9BVS4	0.7467655710152259	0.9122923626812933	-0.0015434223152589223	19.66425017415387	False	False
O14730	0.9530091670390903	0.9863633400655965	-0.0002063075169990989	20.232525117248898	False	False
Q13546	0.3086568648614618	0.6839015235901483	-0.0019066393663489754	21.914562536487377	False	False
O43353	0.5784160970870902	0.8463377009338577	0.002293804458680578	20.264700114841666	False	False
P57078	0.003808439762577361	0.31671125966330255	0.05447340427453398	15.309091162256173	False	False
Q05823	0.41686154187677754	0.759305249227519	0.0026927803505861496	20.34950010803547	False	False
Q13464	0.06692736619637193	0.46883867655057604	-0.004156619983631212	23.354962513603187	False	False
O75116	0.8637911662992585	0.9562792481710893	-0.0003161061678829852	23.549375011880194	False	False
Q01973	0.1437542739133319	0.5630769199171979	0.0044917448979040885	20.58547509169025	False	False
Q15418	0.8581674482725459	0.9536066848025346	0.00043382933068805067	21.86037503791044	False	False
P51812	0.9200972296952314	0.9767921592161699	0.0001974730047375606	24.012087508590106	False	False
O75676	0.14935555261453934	0.570121721333604	-0.004264620948466458	20.779362580261253	False	False
O75582	0.5312804890134595	0.8231451505548023	0.007618628126091654	18.612925362158606	False	False
Q9UK32	0.06937745935565626	0.4719042983652891	-0.01387107003354829	19.11175025548215	False	False
P23443	0.9642750026803857	0.9897857247518158	-0.00013474629830063993	21.413250051670573	False	False
Q9UBS0	0.7442606479727583	0.9122152291236926	-0.0018181356204508051	21.209625059658187	False	False
Q96S38	0.7899561661310261	0.9273257498158715	0.004579822833199604	15.34714103939612	False	False
Q96KG9	0.25027338231754975	0.6514743528828112	-0.0022951626405866444	22.176112530492027	False	False
Q6P3W7	0.43819394486516106	0.7732338706010142	-0.0012526746407562931	21.85673753800826	False	False
Q8IZE3	0.24558494320861915	0.6478651155161167	-0.019325584535500123	17.227925956617135	False	False
Q9HBY8	0.7434663856912873	0.9122152291236926	-0.0037037737048787457	18.467725401888124	False	False
Q9H2G2	0.6947402969084867	0.8965596244819934	-0.0012649608015693158	23.65910001076918	False	False
Q96Q15	0.20647931148735488	0.6150227739258476	-0.0031147096157072944	21.408937551833667	False	False
Q9NRH2	0.9853857283914451	0.9966799516254713	-0.0001467124149662511	16.5856139711642	False	False
P12931	0.004164453686487001	0.31671125966330255	0.010170648749682612	25.67087500276954	False	False
Q96SB4	0.29602751529659005	0.6744672360256274	0.0027878435802490688	23.375725013272167	False	False
P78362	0.1044394247409113	0.5188599800499804	0.005507930040618643	21.97775003486247	False	False
O94804	0.20820590187009674	0.6166401926287297	-0.003041463046281742	20.486200098123067	False	False
O75716	0.7106501685166997	0.9025768511852945	-0.0015392314295304924	19.78027516053354	False	False
O94768	0.3584975099979212	0.7211622150692392	0.00617789742157726	17.090751036587996	False	False
P49842	0.8315629161219527	0.9448047860684402	0.0018789614192486438	15.752990123982796	False	False
Q9Y6E0	0.16075453630457204	0.5810196670282273	-0.01208314534351569	21.828550039010047	False	False
O00506	0.6513012319811579	0.8769194315627862	-0.001972434146611946	19.223537736016105	False	False
Q13188	0.19144592936157576	0.6039960086571438	-0.009051131864508824	21.265650057435035	False	False
Q86UX6	0.9434823659199795	0.9853418454955345	-0.00024796914532165007	21.02207506772683	False	False
Q8TDR2	0.2521314789983887	0.652558212305077	-0.00755498756709726	20.08090013073256	False	False
Q15208	0.9390857211504814	0.984675430712336	0.0002641515463479704	21.810562539313295	False	False
Q9Y2H1	0.2568869440741959	0.6533949205443	-0.00447808986909428	23.515562512037615	False	False
Q9UEW8	0.7954155885892555	0.9289113044781279	0.0007144380262894765	22.389162526261195	False	False
Q13043	0.014825536757558638	0.3663510561910056	0.0036867796495033867	22.434787525448385	False	False
P21675	0.14405246681070005	0.5630769199171979	-0.008804367159141145	18.060163029683054	False	False
Q7L7X3	0.3098529123621061	0.6848371942470042	-0.0024537481124927724	21.926087536209998	False	False
Q9UL54	0.5735564544734498	0.8450413106762821	0.0015887336269061372	20.216612618618505	False	False
Q9H2K8	0.754227918217979	0.9141670712461996	-0.000737429662783592	21.779675040040516	False	False
Q9UHD2	0.07799033004770202	0.4849977911959902	0.004574998012297477	22.116450031704954	False	False
P42680	0.16140843617138684	0.5810196670282273	0.012354138709716442	17.57767574264483	False	False
P36897	0.07345550303310057	0.47472832518925645	-0.007666675585712555	18.81656281314487	False	False
P37173	0.3016668523637073	0.6787039030285584	0.002985891170475462	20.936375071962246	False	False
Q9UKI8	0.9811383772924063	0.9957614475004549	6.585614786499422e-05	20.73852508265894	False	False
Q86UE8	0.8719431632793508	0.9590145290266415	-0.000765210566702836	20.900937573880533	False	False
Q07912	0.7569801698901816	0.9146949758885474	-0.005683180661891022	16.79682629643837	False	False
Q96S44	0.9152917200435133	0.9746942843798757	0.0002341252092541116	21.77307504025385	False	False
O15164	0.09302054387350561	0.5035369959624781	0.0039766802375411515	21.87403753758401	False	False
Q13263	0.17633301418949243	0.592869621215423	0.0034102333856507695	26.07033750207198	False	False
Q9UPN9	0.17859117246000275	0.5966948051817849	0.00588911684697461	23.42356251284758	False	False
O75962	0.8788763473678752	0.9623224936723289	-0.00047982832563419074	22.78976251990916	False	False
Q96QT4	0.712242747411143	0.9027984595638362	-0.002784363328585515	18.230737970584727	False	False
Q9Y4A5	0.17259842667484832	0.5899641733733321	-0.0014255457918587956	21.91786253646999	False	False
Q5TCY1	0.26249496706734404	0.6557201040576743	-0.017416737962867353	18.188987993502636	False	False
P33981	0.5605140314988589	0.8391572832420537	0.003003350893202854	19.834500154480658	False	False
P29597	0.3249488161615057	0.694424237114729	0.003309653609863407	18.86557530220565	False	False
O75385	0.06557693734197231	0.4685703885926344	-0.006204257930067266	19.404550208111544	False	False
Q6PHR2	0.619052639682008	0.8639549270454034	0.002095771304304266	21.0729625656098	False	False
Q99986	0.24880136429142552	0.6506192313819508	0.0026565356755910915	22.636912522158894	False	False
Q86Y07	0.013581931829232822	0.3596696762185729	-0.004615176924221489	21.11902506329716	False	False
Q8IV63	0.5290656149441291	0.8213502793279026	-0.0020179281787123756	20.362662607161504	False	False
Q9H4A3	0.5255017621626381	0.8202301472358441	0.0009418167656544242	22.52982502380305	False	False
P07947	0.8744073652660069	0.9601248008679728	-0.0007331805199847585	21.682912542982685	False	False
P24666	0.23510353557024957	0.6393091714826302	-0.003455354383650167	25.03285000424452	False	False
P11117	0.5617767319711466	0.8398753023719181	0.0020896648951207347	21.806637539390195	False	False
Q9NPH0	0.09392191099099241	0.5049441891126348	-0.01523063053677794	19.42940020520897	False	False
P07738	0.51068432745721	0.8147892083625595	-0.0019698041773495083	20.74306258219636	False	False
O95861	0.42978580698261587	0.7678937081238372	0.0028019725825831803	22.96947501757979	False	False
P30305	0.048355395519190714	0.4395039868729609	0.016470265672696337	19.64866267657886	False	False
P30307	0.7810007629294817	0.9243809894408829	-0.004222382651687856	19.507237697908906	False	False
Q16667	0.235443594782368	0.6393091714826302	0.01204874993422847	18.45023790697206	False	False
Q05D32	0.7584984403720081	0.9155029581217901	0.0010970321021665642	21.236325058389724	False	False
Q12959	0.18670820656946124	0.6023449603149532	0.00387806445730284	21.86195003788493	False	False
Q86YN1	0.409769733797014	0.75690512722893	-0.021368844462121547	16.27965186956793	False	False
Q8TEK3	0.24940403869641448	0.6506192313819508	0.010433795930499637	16.328976763523038	False	False
P28562	0.10573864019207327	0.518989567491158	0.04676419684417794	15.259778808764464	False	False
O75319	0.6706034818016637	0.8881087934042755	0.0025578738682388714	19.04933776668569	False	False
Q9UNI6	0.27297280933222573	0.6586420002003982	-0.006021724467615094	21.985350034915268	False	False
Q8WTR2	0.6337912603627113	0.8689850363256513	0.00544432269506802	16.606851454895633	False	False
Q9BVJ7	0.021307892794364184	0.3822386290248612	0.008321806090313707	22.960650017698423	False	False
P51452	0.19855496763631222	0.6111950063218146	0.0031253108481784624	23.982862508574957	False	False
Q13115	0.6017818377893797	0.8556221168828366	-0.001928466509197332	18.923887790388036	False	False
Q9UHY7	0.7226110661309331	0.907320963723826	-0.0011495456288462937	23.223800014570365	False	False
P34913	0.7286390649492613	0.9093224166923802	0.0011504883948240741	21.880037537394365	False	False
Q99504	0.7624611012784444	0.916619903176272	0.0018578854354774992	18.484275394731306	False	False
O95677	0.21828327610732384	0.6236878011681264	-0.04071552472808645	16.63728909146357	False	False
Q92562	0.9346066682022435	0.9819919806072241	-0.00036574963217928853	21.273262556969936	False	False
Q9BUM1	0.9433864301493287	0.9853418454955345	-0.0005335957997483694	19.23158773540456	False	False
Q7Z4H3	0.46328117896559995	0.7861168066922143	0.0019873898992663072	23.083537516254005	False	False
Q9H0R4	0.6810098437531631	0.8932674232921728	-0.003272730166997536	21.802812539677817	False	False
Q9BSH5	0.6218082981540229	0.8639549270454034	-0.0020303007953156385	21.886812537309225	False	False
P78318	0.11024868308987956	0.5234272041084267	0.00567715692606342	22.761987520333868	False	False
Q9H0C8	0.3284788993758899	0.6977278502539327	0.00258051206297297	24.10517500797112	False	False
P29218	0.08885068215988538	0.49988770555589573	-0.0032464872397641644	23.51921251210931	False	False
O14732	0.79906714788132	0.9305590744801355	0.0014760337331382047	20.30021261207962	False	False
P49441	0.4313428480974947	0.7684021633534868	-0.0028261866282921753	20.988962569405302	False	False
Q96PE3	0.8680827595862162	0.9567309026653481	-0.000515907587964607	21.345062554352292	False	False
O15327	0.05975918618615569	0.4598509573786688	-0.004889893579785534	21.44398755054915	False	False
Q14642	0.49599371623617866	0.8035547744158634	-0.002517779114780596	19.27543772758658	False	False
P32019	0.6850283791869052	0.8948431469959762	-0.003169115985446012	18.677750345304737	False	False
Q9Y2H2	0.15183294481668877	0.5721241398889721	0.013381011705821995	19.55123768927664	False	False
O15357	0.10871717133859153	0.5230991999870028	-0.003253846577447775	21.75798754071842	False	False
Q9BY32	0.47752353669704245	0.7913222901434197	0.0013093648457789058	24.889450004603674	False	False
Q9H008	0.1353627444245728	0.5529834579449698	0.005801457772775341	22.403912526030084	False	False
Q14693	0.17603382415743102	0.5928397082040231	0.0065351328767217715	19.891450148614787	False	False
Q9BQK8	0.0476627107307524	0.4364418976199099	-0.016247217819494918	18.298425450556586	False	False
Q86V88	0.5173261343835598	0.8175830232107097	-0.004283189139287641	22.615187522538996	False	False
Q9UNW1	0.2579836368872271	0.6534887978335885	-0.0032800333940468107	22.173450030492226	False	False
Q13496	0.013673493146706276	0.35987291778754554	-0.008479129956663736	21.24822505804866	False	False
