T: Index	pval	qval	log2fc	mean	zero_mean	zero_variance
Q13523	0.01860787130021743	0.18343263956040035	1.84799690655495	0.4999999999999999	False	False
Q05397	0.18826506714288976	0.5926023747841264	1.1375035237499354	0.5	False	False
Q14289	0.4014415934910797	0.7542714617812724	-0.5305147166987797	0.49999999999999994	False	False
Q13308	0.04632025185671829	0.3157564511977402	-1.1520030934450503	0.49999999999999994	False	False
Q7Z7A4	0.04632025185671829	0.3157564511977402	-1.1520030934450498	0.5	False	False
P04049	0.8745587947709152	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q9BRS2	0.01860787130021744	0.18343263956040035	-1.3649968167792481	0.5	False	False
Q9BVS4	0.36874448797203047	0.7466967299428915	0.5849625007211562	0.49999999999999994	False	False
O14730	0.857034229746187	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q13546	0.18826506714288974	0.5926023747841264	-0.943416471633633	0.5	False	False
O43353	0.6095456242877784	0.8392361618381377	0.3410369178350672	0.5	False	False
P57078	0.02286228775235958	0.22511366038864028	2.9823149336055343	0.3931227000332953	False	False
Q05823	0.3508174042748649	0.7466967299428915	0.8479969065549497	0.4999999999999999	False	False
Q13464	0.18826506714288974	0.5926023747841264	-0.943416471633633	0.5	False	False
O75116	0.5408973336263686	0.8392361618381377	-0.5305147166987799	0.5	False	False
Q01973	0.20826567871368593	0.5926023747841264	0.8479969065549501	0.5	False	False
Q15418	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
P51812	0.6095456242877788	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
O75676	0.04632025185671829	0.3157564511977402	-1.1520030934450498	0.5	False	False
O75582	0.8854907138539057	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q9UK32	0.0023030403849426872	0.04266580851070548	-1.5849625007211563	0.49999999999999994	False	False
P23443	0.857034229746187	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q9UBS0	0.8854907138539054	0.8956697138447341	-0.10893437155316413	0.5	False	False
Q96S38	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q96KG9	0.35081740427486463	0.7466967299428915	-0.7369655941662062	0.5	False	False
Q6P3W7	0.4014415934910797	0.7542714617812724	-0.5305147166987797	0.49999999999999994	False	False
Q8IZE3	0.13067024670407176	0.4789942177689559	-0.9434164716336326	0.5	False	False
Q9HBY8	0.6442338389244102	0.8392361618381377	-0.3219280948873621	0.49999999999999994	False	False
Q9H2G2	0.8854907138539054	0.8956697138447341	-0.10893437155316413	0.5	False	False
Q96Q15	0.13067024670407168	0.4789942177689559	-0.943416471633633	0.5	False	False
Q9NRH2	0.8886965394062192	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
P12931	0.0023030403849426855	0.04266580851070548	2.3219280948873626	0.49999999999999994	False	False
Q96SB4	0.09438329298157204	0.4068800333348017	1.137503523749935	0.5	False	False
P78362	0.18826506714288976	0.5926023747841264	1.1375035237499354	0.5	False	False
O94804	0.2807017813570794	0.6632524773351994	-0.7369655941662059	0.5	False	False
O75716	0.5741823466252862	0.8392361618381377	-0.3219280948873623	0.5	False	False
O94768	0.4349037675708597	0.7679607202216743	0.5849625007211562	0.49999999999999994	False	False
P49842	0.6645742849734995	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
Q9Y6E0	0.2425730829640245	0.6256100273503623	-0.7369655941662066	0.49999999999999994	False	False
O00506	0.6442338389244102	0.8392361618381377	-0.3219280948873621	0.49999999999999994	False	False
Q13188	0.18826506714288974	0.5926023747841264	-0.943416471633633	0.5	False	False
Q86UX6	0.5408973336263686	0.8392361618381377	0.5849625007211562	0.49999999999999994	False	False
Q8TDR2	0.4349037675708597	0.7679607202216743	-0.5305147166987799	0.4999999999999999	False	False
Q15208	0.64423383892441	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q9Y2H1	0.2082656787136859	0.5926023747841264	-0.7369655941662062	0.5	False	False
Q9UEW8	0.857034229746187	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q13043	0.01860787130021744	0.18343263956040035	1.84799690655495	0.4999999999999999	False	False
P21675	0.09438329298157219	0.4068800333348017	-0.9434164716336323	0.4999999999999999	False	False
Q7L7X3	0.6442338389244096	0.8392361618381377	-0.3219280948873626	0.5	False	False
Q9UL54	0.6645742849734992	0.8392361618381377	0.3410369178350672	0.5	False	False
Q9H2K8	0.6645742849734995	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q9UHD2	0.07484293836757593	0.397620456247023	1.4646682670034445	0.5	False	False
P42680	0.20826567871368593	0.5926023747841264	0.8479969065549501	0.5	False	False
P36897	0.09438329298157204	0.4068800333348017	-0.9434164716336326	0.5	False	False
P37173	0.5408973336263686	0.8392361618381377	0.5849625007211562	0.49999999999999994	False	False
Q9UKI8	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q86UE8	0.6095456242877788	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q07912	0.6442338389244102	0.8392361618381377	-0.3219280948873621	0.49999999999999994	False	False
Q96S44	0.8745587947709152	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
O15164	0.074842938367576	0.397620456247023	1.4646682670034445	0.4999999999999999	False	False
Q13263	0.13067024670407185	0.4789942177689559	1.1375035237499347	0.49999999999999994	False	False
Q9UPN9	0.13067024670407185	0.4789942177689559	1.1375035237499347	0.49999999999999994	False	False
O75962	0.6095456242877788	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q96QT4	0.8854907138539057	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q9Y4A5	0.5741823466252862	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q5TCY1	0.3687444879720304	0.7466967299428915	-0.5305147166987799	0.5	False	False
P33981	0.698465652158434	0.8631412803268979	0.341036917835067	0.49999999999999994	False	False
P29597	0.18826506714288976	0.5926023747841264	1.1375035237499354	0.5	False	False
O75385	0.04632025185671829	0.3157564511977402	-1.1520030934450503	0.49999999999999994	False	False
Q6PHR2	0.5741823466252862	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
Q99986	0.20826567871368593	0.5926023747841264	0.8479969065549501	0.5	False	False
Q86Y07	0.04632025185671829	0.3157564511977402	-1.1520030934450498	0.5	False	False
Q8IV63	0.36874448797203047	0.7466967299428915	-0.5305147166987797	0.49999999999999994	False	False
Q9H4A3	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
P07947	0.5741823466252862	0.8392361618381377	-0.3219280948873623	0.5	False	False
P24666	0.20826567871368593	0.5926023747841264	-0.7369655941662059	0.5	False	False
P11117	0.2082656787136859	0.5926023747841264	0.8479969065549501	0.5	False	False
Q9NPH0	0.018607871300217405	0.18343263956040035	-1.3649968167792488	0.5	False	False
P07738	0.3508174042748648	0.7466967299428915	-0.7369655941662059	0.5	False	False
O95861	0.4349037675708597	0.7679607202216743	0.5849625007211562	0.49999999999999994	False	False
P30305	0.07484293836757593	0.397620456247023	1.4646682670034445	0.5	False	False
P30307	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q16667	0.09438329298157194	0.4068800333348017	1.1375035237499354	0.5	False	False
Q05D32	0.6095456242877784	0.8392361618381377	0.3410369178350672	0.5	False	False
Q12959	0.24257308296402452	0.6256100273503623	0.8479969065549501	0.5	False	False
Q86YN1	0.48042931494947944	0.8103945037884076	-0.5305147166987797	0.49999999999999994	False	False
Q8TEK3	0.5741823466252862	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
P28562	0.07484293836757593	0.397620456247023	1.4646682670034445	0.5	False	False
O75319	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q9UNI6	0.4349037675708596	0.7679607202216743	-0.5305147166987799	0.5	False	False
Q8WTR2	0.6645742849734995	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
Q9BVJ7	0.09438329298157194	0.4068800333348017	1.1375035237499354	0.5	False	False
P51452	0.4349037675708596	0.7679607202216743	0.5849625007211562	0.49999999999999994	False	False
Q13115	0.8884207987050212	0.8956697138447341	-0.10893437155316398	0.49999999999999994	False	False
Q9UHY7	0.6442338389244102	0.8392361618381377	-0.3219280948873621	0.49999999999999994	False	False
P34913	0.64423383892441	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
Q99504	0.8661390043238014	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
O95677	0.2425730829640245	0.6256100273503623	-0.7369655941662066	0.49999999999999994	False	False
Q92562	0.5741823466252862	0.8392361618381377	0.341036917835067	0.49999999999999994	False	False
Q9BUM1	0.8886965394062193	0.8956697138447341	-0.10893437155316398	0.49999999999999994	False	False
Q7Z4H3	0.36874448797203047	0.7466967299428915	0.5849625007211562	0.49999999999999994	False	False
Q9H0R4	0.8745587947709155	0.8956697138447341	-0.10893437155316398	0.49999999999999994	False	False
Q9BSH5	0.6442338389244098	0.8392361618381377	-0.3219280948873626	0.4999999999999999	False	False
P78318	0.07484293836757593	0.397620456247023	1.4646682670034445	0.5	False	False
Q9H0C8	0.2807017813570795	0.6632524773351994	0.8479969065549497	0.4999999999999999	False	False
P29218	0.074842938367576	0.397620456247023	-1.1520030934450498	0.5	False	False
O14732	0.8886965394062193	0.8956697138447341	-0.10893437155316398	0.49999999999999994	False	False
P49441	0.64423383892441	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q96PE3	0.8745587947709154	0.8956697138447341	-0.10893437155316398	0.49999999999999994	False	False
O15327	0.04632025185671829	0.3157564511977402	-1.1520030934450503	0.49999999999999994	False	False
Q14642	0.5325948944177471	0.8392361618381377	-0.4266254735540559	0.49999999999999994	False	False
P32019	0.8886965394062192	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q9Y2H2	0.2082656787136859	0.5926023747841264	0.8479969065549501	0.5	False	False
O15357	0.2425730829640245	0.6256100273503623	-0.7369655941662066	0.49999999999999994	False	False
Q9BY32	0.20826567871368598	0.5926023747841264	0.8479969065549497	0.4999999999999999	False	False
Q9H008	0.13067024670407176	0.4789942177689559	1.137503523749935	0.5	False	False
Q14693	0.28070178135707935	0.6632524773351994	0.8479969065549501	0.5	False	False
Q9BQK8	0.04632025185671829	0.3157564511977402	-1.1520030934450503	0.49999999999999994	False	False
Q86V88	0.6645742849734995	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q9UNW1	0.35081740427486463	0.7466967299428915	-0.7369655941662062	0.5	False	False
Q13496	0.0023030403849426855	0.04266580851070548	-1.5849625007211563	0.49999999999999994	False	False
Q13613	0.20826567871368593	0.5926023747841264	0.8479969065549501	0.5	False	False
Q9NXD2	0.04632025185671829	0.3157564511977402	-1.1520030934450498	0.5	False	False
A4FU01	0.64423383892441	0.8392361618381377	-0.3219280948873623	0.5	False	False
Q9C0I1	0.0023030403849426855	0.04266580851070548	-1.5849625007211563	0.49999999999999994	False	False
Q8NCE2	0.13067024670407168	0.4789942177689559	-0.943416471633633	0.49999999999999994	False	False
Q13614	0.20826567871368612	0.5926023747841264	0.8479969065549497	0.4999999999999999	False	False
Q13615	0.24257308296402483	0.6256100273503623	0.8479969065549497	0.4999999999999999	False	False
Q9Y217	0.074842938367576	0.397620456247023	-1.1520030934450498	0.5	False	False
Q96QG7	0.6442338389244102	0.8392361618381377	-0.3219280948873621	0.49999999999999994	False	False
Q8TBE9	0.09438329298157219	0.4068800333348017	1.1375035237499347	0.49999999999999994	False	False
Q8TCD5	0.4804293149494794	0.8103945037884076	0.5849625007211562	0.49999999999999994	False	False
P49902	0.857034229746187	0.8956697138447341	0.11103131238874388	0.49999999999999994	False	False
Q969T7	0.24257308296402483	0.6256100273503623	0.8479969065549497	0.4999999999999999	False	False
